respondent_id,employee_id,team_id,zuversicht_item1,zuversicht_item2,zuversicht_item3,zuversicht_item4,zuversicht_item5,richtung_item1,richtung_item2,richtung_item3,richtung_item4,richtung_item5,energie_item1,energie_item2,energie_item3,energie_item4,energie_item5,authentische_verbundenheit_item1,authentische_verbundenheit_item2,authentische_verbundenheit_item3,authentische_verbundenheit_item4,authentische_verbundenheit_item5,vertrauensvolle_zusammenarbeit_item1,vertrauensvolle_zusammenarbeit_item2,vertrauensvolle_zusammenarbeit_item3,vertrauensvolle_zusammenarbeit_item4,vertrauensvolle_zusammenarbeit_item5,teamspirit_item1,teamspirit_item2,teamspirit_item3,teamspirit_item4,teamspirit_item5,entwicklung_item1,entwicklung_item2,entwicklung_item3,entwicklung_item4,entwicklung_item5,inspiration_item1,inspiration_item2,inspiration_item3,inspiration_item4,inspiration_item5,anerkennung_item1,anerkennung_item2,anerkennung_item3,anerkennung_item4,anerkennung_item5,neugier_item1,neugier_item2,neugier_item3,neugier_item4,neugier_item5,good_fightclub_item1,good_fightclub_item2,good_fightclub_item3,good_fightclub_item4,good_fightclub_item5,grit_item1,grit_item2,grit_item3,grit_item4,grit_item5,ownership_item1,ownership_item2,ownership_item3,ownership_item4,ownership_item5,fokus_item1,fokus_item2,fokus_item3,fokus_item4,fokus_item5,konsequenz_item1,konsequenz_item2,konsequenz_item3,konsequenz_item4,konsequenz_item5
458,employee_2_2_3_1,team_2_2_3,63.77972496247806,62.51115333577116,87.66153988802238,48.32818130365563,22.786683263920562,59.836484058953936,38.490433231379114,68.59924710581518,59.879450167730226,12.3038392949167,80.30860019124644,35.9446719035907,37.62848106267913,80.99431346998084,76.30525100906317,42.47638285608278,24.621240492438442,64.95632783726917,81.28592582190542,45.42253100864921,17.14168499166921,44.269480997847,75.83468431996067,44.51359450006391,98.75606452275639,79.35138420297592,77.9980992300095,53.7452828787869,65.22217516038646,34.987045512405935,77.68368703496441,67.931477059567,55.36721755055569,41.12191965994837,38.056453843261664,100.0,33.82762984751055,76.22913241847394,44.182512865136474,45.83574396964273,25.774631204544903,70.94358686940313,38.59253781903123,48.99319310637663,51.29554671910042,62.153110452552355,32.88844941705696,58.932699449358694,31.715903953669716,58.612646727371796,8.063060066536291,49.49848391840032,55.1873888870869,37.4246371014725,5.3478428576404085,37.85329394387441,69.81268194942604,38.60006343121185,35.325810773005415,50.75584114462396,49.40399417633326,59.333263567503316,81.86393189918442,45.81357720043451,88.8718451935166,100.0,66.61197681818598,23.805013851671738,82.30808108427941,39.09112330244981,34.846335929085896,27.519593447716808,30.28264402377376,46.19502106182135,59.45768690719561
459,employee_2_2_3_2,team_2_2_3,59.50343899279722,65.86638924661732,72.47332758812281,35.38120574344103,27.35475669738879,72.08950261201934,49.87738530234792,53.412085074639535,69.95714013347992,22.79312774751167,68.60526939565308,47.7465110261956,30.295023527288993,51.184214307872054,56.99630030813451,4.849482542256407,20.32783232293531,65.06826839885842,80.59458156082891,28.77524704548138,18.945757530854184,52.307452972074174,58.24380178004562,33.995409900365274,81.35077328413912,54.64069972320486,64.93227445466208,43.79663108573496,44.93476370721689,32.761707715690264,37.884908328552775,35.1175053598962,60.03685199476961,7.044084725119628,5.2638127997510935,48.79021928892181,23.20472660594836,52.59168538070751,45.2245022587439,40.30958243309858,27.817220944196535,51.982478926286426,0.0,42.87780877264317,51.44660252524695,72.06115692684632,47.56627346287422,35.74266425702422,33.895114438602306,39.88965016126322,42.05169831138522,67.25285186667476,100.0,57.323028461722345,18.43234970528955,74.32195143964479,76.5946624576824,40.201129960019685,22.05608189641661,57.345279932844576,9.73349780967871,56.89020126102513,75.02480673989659,36.573184030402714,91.55357898326261,97.18052275313255,48.07295487728173,19.79559160752713,65.44582849590535,36.439732571411604,49.14927108644807,15.341737307949979,44.664343295987265,75.51474459794385,44.24403004094996
460,employee_2_2_3_3,team_2_2_3,48.68836169835582,58.51346132081415,70.55413033226395,45.04083824837979,23.01465759159967,69.41177446916005,52.23578912778979,49.715523543389686,72.06464785429141,45.13313492735317,62.92863417717543,37.15576259836458,30.090565102862374,54.72577268265067,64.43224773930403,23.978203799505742,23.60187335982432,58.23059865466515,70.220806967226,26.036202125421873,26.024720843033343,24.324829309394225,42.31071082165133,35.618423281443704,47.98007674260957,55.595997674462446,75.15480883433646,41.83510037818318,43.1678980597804,23.675447812021396,57.176208446882946,55.71933656610587,58.089279596055334,50.04341881873166,24.320157625579625,95.81109550642482,25.17578625342151,46.0520203436564,48.84630050860067,31.911218891402655,40.094913807893946,67.36752606457011,21.463997894225265,44.981736763091845,55.07353819883022,71.07308682214972,12.940226742289742,59.66872060999551,40.43341824518062,35.85591303409921,31.928412341953155,61.687933882518806,82.89471734911574,37.32752196829933,18.519072823445825,96.53964577067399,48.28244956281044,31.76493234484116,20.313919059862542,64.67399138330664,37.511182931227275,56.61807003311538,60.719646223784025,27.7775020576316,78.69640391971146,80.33007083345429,43.35646058272596,24.439346358353475,57.558012494426436,29.53083819997324,45.92030110493892,23.450291945962377,42.9642679078449,59.622385975327646,61.40988048647705
461,employee_2_2_3_4,team_2_2_3,63.61241295153307,69.1148662012156,74.64856676226802,64.12954194199648,38.11220872545551,78.46443617559889,71.02303405402185,49.63554364028719,71.82666862319188,31.393990957311114,73.32160965117365,32.645562033157205,26.479677249956378,49.76361115673831,65.60659238414608,37.64022941889259,28.60706751081655,64.45192862938791,80.71541126981184,52.020696850159155,22.377050565113283,28.723502582907635,56.5594053234402,34.12214729282742,79.8885629106929,77.43415881992568,72.07579246663154,52.64198816143372,60.87803395722419,31.40477337079147,66.09966269256641,63.323749628614166,89.65140350292448,41.19656472670095,26.107105632316784,98.74830357765967,25.110529471507352,64.9769277240884,51.312493681273374,44.34259477024446,27.921192289742258,49.34942441143225,21.17119300292795,40.035015745301294,65.11806970523223,64.05123585092939,48.485254479167125,80.17973049673039,32.887653378035616,31.06655331504576,49.01341044080728,61.36559063677367,62.88131145259976,55.76329198657858,38.47257507533234,75.4472929932864,83.77208556653154,47.7791541235887,35.763586532579275,64.2791928215595,41.800691344049916,48.61932310010339,88.08024268724533,49.47100472139447,100.0,67.56776120479812,57.75802198919528,19.329275628739772,65.03770460590728,43.98253458904264,43.17614058946649,26.596403608096505,51.87200297649461,58.12795619826028,60.91072527669559
462,employee_2_2_3_5,team_2_2_3,58.19534909883292,58.23631667858838,76.8522180061988,49.98905322667609,32.923855742484065,66.67402193450035,58.91807344580353,36.5254887174668,55.39751931754187,16.16118770242053,86.87041360519893,40.583136950369294,33.45373197507902,47.500733535261716,77.87469618963394,15.477484223484993,28.907021384111772,64.97883680112565,79.2652295851639,41.295479291218996,24.07197162245911,66.23251300130761,52.19688506466917,39.46467373562722,65.22950451968967,79.35395057897537,58.83270653070241,34.828916495838214,55.64807554344134,43.89454781508742,62.07636504916741,67.50950393989022,61.96371138957032,29.413143707232173,44.628726706433724,64.57632494607243,25.11799773403015,67.05940248072686,51.45452154002267,32.66242805943822,18.444481580125085,71.97478383569319,60.28707295273915,41.620549564283266,48.21875493403885,66.96339004141659,32.54841673679868,59.48013455707265,30.813116951941502,28.57687968844094,12.099171600941155,59.59418654081551,81.3546596051928,49.25407916124756,30.58321128089212,56.059958384885334,100.0,46.72510037231973,18.440331186929953,60.822366616499444,2.9451135413732032,55.02764647312515,71.21263177003186,41.03939499692293,53.74003469130887,84.83052968275567,42.42974025917621,20.756223003132426,62.77082598093586,36.601495825887724,19.045749386454403,34.897821800477544,39.1743360277981,82.86372871026612,42.896289612108006
463,employee_2_2_3_6,team_2_2_3,49.93082448247952,43.791513356445364,74.82770806538443,35.758947356295735,27.394380298121607,65.60100136869171,77.88974644179235,28.30884285313031,70.27609088599223,33.18604384516932,71.28901624710781,30.12301576495907,29.994667424363683,47.43978241186805,52.086121620158,10.842756696876048,26.033157757205647,38.46245815253355,64.40079004683317,36.84980107666737,21.276913479835954,52.63788972871482,51.14640356423889,18.738262273149857,57.46172683656276,45.208938983639015,42.46034395879598,28.009895262278583,36.22641083796989,30.858083565340376,57.45790819409689,44.90108715223213,83.29023401558297,39.89697492759195,35.493821243740086,97.00132680813647,0.0,46.91750366793227,37.2544527146884,44.4514369840846,30.972948934592807,65.17308217572277,40.87975613678878,36.44992630510838,45.994465391101315,69.85484075682949,33.03855891802724,18.019572371913796,37.19538275445401,50.088599551597255,27.437239638268984,61.77327264438126,69.81564978732045,54.399969968187364,36.36372273889443,39.43963118846124,63.90318327559919,44.555458320454974,41.28330484697305,54.497622758922084,0.0,63.735870926019174,85.9085016995968,36.96800080180557,68.1251508111065,86.60506305058917,62.561542905987324,17.46688726544835,71.21207304976923,44.15720033160138,6.536556133061843,24.94973784937047,38.71890665058775,81.35392430216561,56.14573963568201
464,employee_2_2_3_7,team_2_2_3,58.1757852264031,66.5345250128232,73.9010480811487,51.02747050400139,30.113234713291423,58.55961923355344,56.558835429997856,18.116090365556932,64.85743525222473,21.14052851423945,89.19338366027432,28.87533945084309,23.936957773571685,56.63770983419471,55.86541307338465,0.0,18.57990823412498,53.575696042831105,31.894770897219814,44.614087813246556,24.822042192266753,36.58890880325655,50.7750566483516,28.429547140326292,61.97551060628924,48.5142806804205,65.94601216362379,41.88818334976153,43.08236994194789,22.813102384797507,67.97446118981267,62.16687264170464,73.57090096266776,36.51028998053567,46.079282523760654,85.36157536429708,26.427311618927497,71.36092095202868,52.25286481370872,40.792023821882964,31.070072681062523,73.05970788530347,1.9852681766205897,30.81758212292638,50.87661699986741,67.38603757557247,2.1546842911431696,52.25847002394399,17.140354965573604,20.099361694715544,21.19939625574492,59.13512678843988,58.111614078868286,55.48465301166806,13.752503377650118,73.85712956514864,71.07701614713167,40.73467727694852,26.03166264103266,46.218893868835906,40.243789502249754,42.85673555974779,69.53775231302464,53.98767980191326,46.60937806024149,63.92047865443276,44.00221486357274,34.724176389774144,55.35609389210311,25.593177161607723,20.47744309832423,17.7673095728845,33.24863139141743,72.38897151435754,53.95381478479853
465,employee_2_2_4_0,team_2_2_4,73.56442542873725,72.64705832043957,79.5313052596119,50.41967703879864,51.60408018179474,74.32733129544883,44.575797065243876,31.918591211257446,86.66027535166445,43.43523980773111,74.7864877822859,46.85376895851794,33.33889850259928,75.08405930535703,66.32097640205524,4.958547058672206,29.815551495371256,55.06857853734424,68.0709475674244,43.19324041214133,22.567078705737426,41.70284516123544,57.0518543049158,44.10273687779181,71.0758613794864,61.16918698462758,84.67736237582221,49.14793613360722,40.634954034713346,20.275289933008683,50.90888656897215,41.60794490444111,54.927198385898514,27.582582451547193,21.013168738984795,86.73088934998647,24.974454507310107,58.34117834302672,57.804429451438466,34.82635838348844,29.59898227306975,66.9694771931395,23.338597504539962,42.2298311814453,38.17309084673771,62.62584062922058,38.8684081994718,52.30962548922113,23.25752736605468,10.455485386289848,34.73959603376682,49.620454664279706,76.3623828728319,43.7302050678876,19.427082693019994,16.999237748411048,58.54785023670542,28.929505389923087,28.908489200311916,33.448511899760284,31.355396512359214,57.51157958754146,74.04613745110426,54.31580579361436,59.32290321912697,74.41838446992702,50.677592486437455,29.72664471800959,74.74351007809675,37.61525962032135,41.735880271662786,28.524755391993658,42.00278867519663,58.81318093417114,54.56348129455986
466,employee_2_2_4_1,team_2_2_4,58.589805355337205,71.63501442209642,75.84255308761286,44.618069449348425,33.377691230298424,65.42106899321533,73.83522736017922,43.00297355230043,80.51254785014399,39.51818866296373,66.62738613329273,44.64545079145217,29.877705837482218,70.68486536558477,73.98458092016318,39.57624383239916,31.74533991782832,58.229857034755184,61.429157430418826,58.51540552458379,19.19061956813885,38.11703942543703,61.67507067511277,34.88171857443548,75.6778171528489,77.17979086612395,76.34601900704838,40.0023058618477,66.39994365776796,32.08495367661664,58.51397591324215,50.48768104359601,73.03511256346316,38.06071035838982,18.755227108962963,87.42783071783151,16.74005763481853,77.61086955555422,47.04438733548947,49.288052476710746,45.40566409009202,67.60682764612451,32.510246096334484,51.76687076257128,56.528804312496206,70.06034580951037,47.03993443672452,85.51710180421442,32.073008060509096,52.155934756921866,55.821934922438054,65.42490928861372,76.67531015695775,66.78298721100664,21.927024749848123,57.92882123432012,52.03379330438551,41.02378166935854,34.856796940998876,64.75517520322288,22.52907009999285,66.16223578550988,78.01263626454943,49.19197245750579,81.41180546462901,51.76536307506305,43.34053765410537,37.65527464565784,54.57215794191473,46.74294527188156,41.55603132529263,22.838767015603693,53.65482691861774,68.61969281607955,54.404405376198405
467,employee_2_2_4_2,team_2_2_4,66.27497108789814,74.57927801304054,87.03896685556293,69.02293263201877,56.218504631724194,66.67803385879232,70.8132123327241,45.1801550514944,70.17409763999358,34.60446754195769,80.44696366340443,52.42606241345034,38.99757541296982,59.667752538077565,63.58528002673622,54.07161747817653,25.021515660158897,73.4922986695257,90.0967791437881,55.232260404617435,26.056649320749745,31.026224853676958,67.68710315715572,41.997875000285816,74.75703796735296,64.47039983676115,95.1541446445636,35.65678602458924,53.08446984260832,35.60931647025051,61.08219466978119,65.32504020499638,70.02182378496381,36.52932727285609,37.557624268639266,100.0,27.394834063148974,52.735550043039076,39.834064366361545,33.18448732253494,26.185644357424515,68.26755488160165,2.6764959760675318,46.43104319052132,44.63554102406733,82.97240395645439,17.47491182648522,63.0871220642221,56.79493369757725,47.85235160906832,70.17273787373313,54.31974376750536,66.45746224511937,45.44570785839812,24.34477574378501,52.57368259134977,79.47414633446576,49.51036916922684,41.72036833770838,65.73268433269507,26.459106993613506,42.82988774974666,84.7261901408492,51.73018974740661,58.05175143832109,98.8865046613982,52.10631001024878,12.84248317079998,75.59760766756425,44.03982962422123,40.7002206988297,14.712451041309397,49.31456377168521,91.5831065064766,59.24878635932571
468,employee_2_2_4_3,team_2_2_4,60.32393639714658,79.60509594391695,88.59285886608967,66.7459277531806,50.09034074979902,72.39092363284057,63.12028542930083,51.036902537459326,85.75241892039563,41.39907995249506,68.50605020596609,31.38668962541987,31.07174373354622,61.13110845360784,75.36375050947638,78.12756960135397,21.170741603586375,56.753698889118745,100.0,52.273916844694774,11.142803036402103,53.38940914337005,46.20946765310981,28.491935687170717,71.09044801413351,59.60133875132893,86.31105882444704,54.41327797617973,57.43901022260318,36.22210285558983,65.22344171469072,63.469296381697646,70.38742629136514,35.9162207635967,18.880753053858925,52.15475159940641,21.39925667292057,63.9090537899692,45.69542115040223,37.205532269514705,36.027699877743004,78.11733055100838,0.0,45.31317908532832,55.629239343297016,89.80527600522787,37.53042868209274,66.01790405819662,52.25793045880049,69.14470874970132,38.84886905716922,65.88716670660207,84.85906075105024,56.778233884471454,23.011074544801243,53.683809343272415,77.18565672883696,54.01428247920601,30.14970126273718,61.630213105244884,54.168283679155856,62.46623097878125,83.48979958812413,51.279300677088955,37.738708033742284,82.77592542471328,50.680113354310244,41.999637151238645,78.48293661161354,52.73904550570366,34.13902104788133,24.798402157811527,62.013149312906975,100.0,64.4304094128471
469,employee_2_2_4_4,team_2_2_4,63.578234715823385,66.90830524660704,90.29504079561782,53.54457518474667,33.47979062936688,54.26798103464436,30.83413081249361,45.75895396280653,64.97172150211941,9.886680422253361,70.65631075562926,36.26048583951248,23.380334082801035,61.644598701353445,66.20727711358089,38.481082029274916,33.618078232776504,58.54587305831083,53.73620235126184,45.16777814420303,22.15995007241222,31.19671262429906,60.29995488924276,31.93036042903735,64.56800559940756,64.4902620760109,100.0,44.45924800782588,56.21982071247161,20.89554979183601,63.542111964412676,46.814366823932644,81.74965159546593,31.930628364531387,25.09789398833212,54.604076540713635,14.906475644424463,50.53589954003988,43.60467696468027,31.894816340846585,24.042558907402963,65.6901906607099,24.331105176966904,45.498545191288166,42.41945033991368,66.10888539296938,29.221943135075932,53.31951897486306,30.972483633869615,34.57868035624492,22.99814274870313,55.26045562650921,73.83566729117334,49.65400663831574,32.483162517241965,54.369827112037875,82.70426012614153,32.75854678874547,24.751461890857314,49.45039535468655,24.535104676786794,45.47347240187198,70.57895256872393,39.11620465395658,79.10160080621091,82.49011841201073,39.40784323875245,24.649964773181974,47.419860951818144,41.7212111101829,57.51604691632552,17.479163297994635,52.198336090577754,65.92628543301065,53.84667839575787
470,employee_2_2_4_5,team_2_2_4,66.15023568335641,74.42166335569658,86.11327102270788,56.23185027632329,43.185864969466614,65.44864393571874,61.50365737294369,51.58963733081669,81.62583728466356,35.54610231502303,79.04186199690551,49.66604726285569,30.58866040440989,49.27211688385928,60.26018101266802,52.046231008873754,25.889503783968763,54.79072749965223,76.698579659108,62.2272561007927,42.08004501006272,44.57471585857979,56.5593808228902,35.348481502445246,86.70282741644021,73.67298917979885,77.64280413366497,51.57007876698468,65.10780603803144,43.16351638100821,61.19881467970462,62.0905448089916,100.0,56.29134402801766,29.130159067762488,59.10979549375124,31.967418274920608,39.726150126853206,35.44657285545583,26.707461285032707,37.80664393944267,67.21904036085849,2.8093262684469664,43.121335704636074,55.09101368948041,83.5778743897425,23.159348885821778,44.9708970453433,49.93607585650443,67.72502920109447,45.37374269669466,80.7006826130233,64.32854425718075,62.324032833468074,47.707162443778785,80.9183136556268,88.75639603666103,48.69425805159297,51.12845130279484,77.35337549422363,24.136450386208892,73.75561444856456,83.05925500270057,43.34692752111488,75.12266771570826,74.53880296767588,59.04089053077365,13.145385822537149,54.3849959299011,46.93332876260619,22.189385138999892,23.841534116628633,55.05447371729242,69.1084332294454,50.706637257064195
471,employee_2_2_4_6,team_2_2_4,61.10090532908023,59.70231555140638,94.88641380938681,57.91362307876494,29.733617908028936,60.729973529891495,44.250221505130476,45.57891165807009,87.11924702017588,27.855884495242577,83.92574447342602,53.553489888344515,36.01877681009722,69.85773566519102,71.15552173713333,20.135428255024898,13.351094100366302,66.51438686015814,72.81602936755469,57.57455532415704,18.070656939709004,18.224898430413973,48.936665190774484,30.110386979067552,63.909477633165515,70.10876236014406,87.75616108482578,40.22614185243943,40.740722774631905,38.70164093603773,50.30579724418358,49.72733033208584,91.08651769864349,44.267259693607826,33.76426772469264,83.54657812535092,27.277172995683173,60.85547041577128,49.76199994014756,32.40020588232866,31.402594827019616,71.75204394295665,0.0,39.53817984484992,40.649741590558925,66.87530624750451,11.285472799469073,71.02344024428935,28.35753143798953,32.074405533165795,40.03606054607527,53.76890303546541,57.23073975934878,54.002155580020194,12.504754996580727,39.5146403911219,86.09355554902784,47.98394986820452,28.61743763399045,61.611144353119954,23.68592850071456,63.67894632886739,77.32194202237275,56.84802227930066,53.37152023844165,100.0,51.99847574271552,22.25345639713386,55.01741126471476,42.405334687209006,19.428393001254413,18.0646457767904,44.46712640629042,73.8370037956119,47.41823597958112
472,employee_2_2_4_7,team_2_2_4,67.16412664261108,69.07492321560525,68.78843800793322,39.53831735428574,34.48040924591627,52.758476739246646,45.354437716229945,42.420675276940244,75.53235714106566,14.499860005278515,70.70877388164355,56.971751764681215,40.82820113204589,59.65109563421181,70.54335011185158,27.742224554878764,24.439760003245716,70.83778753641977,60.810166512573815,56.858889369782474,24.741866599624927,40.933238147408346,95.17401991529633,45.99534234276625,55.408519436693794,80.1444073773672,90.54052762104875,48.66613750087897,68.99620749464295,27.071949260672497,63.55305018658839,62.1111159219039,61.90374777525509,50.21705971172395,34.78722283261366,35.75317856123937,30.639274871578305,78.6895450344049,55.565754507701044,35.41622739599791,43.3899176567308,68.11163692504023,39.48721885412493,42.423357024408546,67.42365086927336,62.146917808895,16.316859429521514,50.262934580066045,34.26597097696614,60.76987527198657,9.401666958135241,51.47022329285118,62.318769916125305,51.29908202104329,8.742157401261856,29.966814322797575,76.83122795301158,51.02287365685035,38.404830573391074,67.77926759192195,32.903473467931285,61.15989465852268,79.92128971628999,40.314603109161226,65.033944252099,71.4624063581446,54.53957255674913,42.182560885416954,64.16983174952999,43.06578843316737,51.68149582368976,19.625266713378736,48.19675153108053,75.28972413317288,60.37722584425609
473,employee_2_2_5_0,team_2_2_5,43.274209680794236,43.25883706417579,59.68200151063229,38.29127682099788,0.9681222851491,49.0571380469556,60.027530983715636,14.794959753490875,84.29515218216403,22.314286355889678,67.7112064836854,32.21322475158302,27.09309099745775,47.23960714028138,58.16999493705592,40.95307264261017,14.21581546856704,41.27694148944411,63.63693444793311,43.536022066367536,34.55207067070271,30.41550562603324,58.36403521643468,27.31100166416251,70.37387350157202,65.8728584959847,72.20753383732206,53.071646454133386,40.86658214507469,30.77854164214485,49.93380295070229,45.5224673478274,61.05561898442183,30.570067812050063,18.869365442408814,99.45588173485027,29.66854260134197,74.07659360960557,50.51682075340521,31.092141248160665,24.3130841554416,69.64391929291683,17.04322685248339,45.401456939477434,71.7596942264913,75.43320315753851,43.181790191365764,83.64406940032657,44.02880729898344,29.588379875495345,24.824693940302115,60.48311258925016,66.58756807702635,54.71619189529398,36.734503152483896,49.93764937660533,59.02458442356431,41.0445195124896,42.321685295324265,56.63753022752908,20.593563399696798,36.429576410266854,70.60607689815035,34.89544132829327,70.64782824380758,36.47342675130719,31.864455746533736,18.766382838006063,52.2112445285062,28.636240573232637,27.022887747866505,23.408203756747152,43.61450999087703,48.857400507652066,37.31237401570331
474,employee_2_2_5_1,team_2_2_5,41.485960703377,64.39507081726529,62.946874143672396,35.90603546249038,12.989175623325675,78.64921983592555,61.043982772221014,46.39638973153547,69.86390564452284,14.277687256939343,69.46993261653307,28.341617377439487,29.47811737845562,47.969204183366,47.71042368349047,33.93007975631253,17.387530557002094,61.111328842948645,52.9379375303256,52.43840887679986,21.454140649104954,71.96209119266338,55.67035116596625,40.725521763680035,83.04729234744525,59.216344376862054,75.89167705338093,37.00614728353359,44.774690373156965,29.965576947424285,70.29969854335461,63.89936706840851,57.44936509709599,27.006284138858604,26.56685970253463,81.9689484292267,22.34453749913203,46.838961296725,38.39622653406666,36.9862928041214,32.78692920788376,69.17537369718134,2.4298076118656304,50.65619879226934,55.16037056411344,77.48373057764722,41.96111711601952,69.51424592344716,32.150041345088425,42.23688131415914,35.50532992996307,59.77071929578043,100.0,59.14029532066192,32.00826028160784,80.07016716159549,80.44041199653667,39.28005316504408,46.76125974112516,59.96005801317737,23.9414836906511,76.38256934574935,72.92769734106662,38.56492002582053,70.42007859020609,87.20316532609792,57.654339233937854,15.169733313829274,52.59131414840693,39.239469158067635,29.24284934659555,5.136000558331521,38.10303567244239,54.373749787112516,47.11447119047425
475,employee_2_2_5_2,team_2_2_5,48.57466987579478,60.85305387635593,57.85939622188813,45.47169013613427,25.86337267834278,62.22749942825565,62.19924780572573,48.05505315411125,67.3263301308157,25.033391808590192,70.06414067183617,40.52574416213341,38.79207260197887,37.43195875729661,54.14649746570874,20.649222651556435,28.806115951578487,67.93041942001862,75.19879888636456,49.90392087550313,29.701618088111857,17.64771652549131,57.655012630942196,23.44187739071119,52.577419525066375,35.31745684353014,59.292297725813064,29.779984791175398,38.90063159866556,26.66429986313972,58.144465539950616,36.518932550324486,65.02649620870218,34.693965729799494,24.670720100148955,52.484939628609006,29.107043678080935,50.284793928481385,41.19141835482821,27.239588633798373,41.60242837425476,68.14402705157696,37.91601222360703,52.46969632024368,46.36589774489208,70.3789142999502,5.1927143341436945,81.31027137782246,48.198663615958154,58.61546048445877,52.407005530631636,71.87299007040224,53.30583322535183,65.3440122803436,37.43637087306512,79.48719673108465,92.3984505245272,43.40531486001722,29.79532692267805,67.06868215472726,13.589724341807493,31.447375126560402,69.7258109958395,46.884699516862874,61.25265835629877,77.76765732053069,45.65431522557136,20.96308149095556,53.041172372531705,21.62909309817893,29.96273025518684,11.518940012693992,35.80569704838864,52.24586195976905,41.47140790215204
476,employee_2_2_5_3,team_2_2_5,56.00978750862447,51.800393416022104,72.46869576694934,35.39360387349855,29.581430251394032,69.10404790131915,58.117641920732055,43.62165753209214,78.343395516677,36.80951292189172,64.26575781282871,37.44412518513135,31.867794969266612,58.49755734890507,72.60330450476816,33.00647638582069,28.557159477873956,64.1782939594905,56.4582543638738,43.23284318249827,20.46615984506535,47.824867520349066,63.463366117044245,40.87956996511775,73.78992686260783,63.37551014894059,77.46800049604863,40.2767931801823,48.29323620526963,22.244740277523178,61.63495056103199,62.66636136718947,55.70365108954729,37.999614474065474,22.217491568278398,81.3328528408774,23.20328095239814,57.03347048037574,51.75198926250719,37.411664928441425,40.01109327450251,72.79586948166335,55.27963816884957,36.94616826619278,72.74554655459013,62.348376986071536,25.682200443515544,47.94769431902983,32.18015442564578,26.664710881352836,27.805279817760024,55.818663204296406,95.00515664232205,45.94685755550367,18.134425601687603,31.581378317101876,75.74527420234668,33.771078994430894,26.428553730159052,60.726815498978254,2.3967287646642212,65.14661088516323,77.15628639741088,36.74696048408608,55.48481902831391,86.95245126396259,55.01313057289066,21.77395180482872,57.94973098072997,42.114738582250055,42.60346648588685,29.722670796201562,54.4193612844429,84.15640648918337,61.161388504597596
477,employee_2_2_5_4,team_2_2_5,42.47314457529207,49.42249721411765,65.96026991984438,39.67767128176878,28.918275473291914,46.50819910521516,44.49070623396038,38.515225197673914,58.622694373566176,22.48819224582982,67.40491345470971,35.34194043569984,39.754539229261226,61.56576189800424,46.24398995952397,40.06810394189084,31.143145365917356,59.70519778738563,75.86583359172722,63.77168232537074,17.482473682960595,45.941593481820995,77.22123382151109,52.30236260874042,90.9337076112817,73.81369471117435,100.0,45.07755382791511,62.6817665526504,46.0715056356704,65.35864620503727,59.70628795007842,100.0,58.83644537671629,41.38236123844289,62.8107105146049,25.675336172012084,60.000352015322896,52.20632313462396,45.7106773035352,47.124109878094586,75.2603403521787,44.40306296389176,65.7344107988404,67.26558528699675,77.06037880142456,36.211684870538,62.6147773460645,38.76074115139051,60.18923839521546,69.11539250163521,86.43423933762,70.16209368804856,64.49322898062624,32.86145535462623,47.14020575304636,93.1902801994503,58.25963922694974,29.05576600451638,67.29161824343855,7.735437067196113,62.446018928429574,82.92300988231656,49.478265711224005,81.94086279261282,67.84836008083529,66.50682745965123,23.86946067561613,64.07513949242941,42.789599011490196,24.21732651877643,23.66683146591818,52.04577257333211,71.45259863996846,67.95561386334461
478,employee_2_2_5_5,team_2_2_5,47.585720530512845,61.58481753097288,82.19101893922787,44.32176326417945,22.18910859229993,70.7995531511167,69.42817143334894,63.07571354922885,73.61202043157577,32.38325248107277,84.17078267943718,56.66715311809527,40.92338679944245,57.23136968199157,68.27836788012434,44.53340365578178,32.815083169508156,73.96917595938969,67.24595671229838,67.06266028986207,20.91385522686451,51.1725566442484,68.0715112595231,39.312585323439116,75.3935955647621,80.30865228913002,76.90604155837578,39.84531756418491,63.64193630578542,47.81908199027036,79.75987370034666,62.97587468891127,97.06660457188295,52.12655344330817,43.3341490382191,66.45360268329185,44.66729865618626,67.21701474683103,38.00618765157863,46.599620502922505,40.74264755313994,80.57088165856942,66.81765045409696,51.98986230653173,56.513810346138555,71.17119749922142,29.341836053219556,70.98334643161198,29.370330818911192,49.314772014879544,74.87776014157268,75.60273606306845,100.0,67.8518367185954,33.95160364827166,88.73526030389266,74.3823055808276,43.585873326731296,35.746639264141244,70.89159952912796,49.30249701304238,66.1145321778927,85.97131495689378,60.083658533973384,80.38516875280591,86.24512033703053,67.35354369746983,44.60619189440494,85.19290579551185,52.81102448421406,44.596038468073154,37.008106447149665,60.79329330184951,80.77148696704579,73.60960167896775
